start,end,n_points,peak_score
2012-06-12 01:02:30,2012-06-12 01:02:30,1,0.22681695
2012-06-11 21:26:30,2012-06-11 21:26:30,1,0.25051045
2012-10-08 04:44:30,2012-10-08 04:44:30,1,0.23605329
2012-06-19 03:08:30,2012-06-19 03:08:30,1,0.2124304
2012-06-11 02:14:30,2012-06-11 02:14:30,1,0.23384185
2012-10-06 12:52:30,2012-10-06 12:52:30,1,0.259829
2012-06-10 18:26:30,2012-06-10 18:26:30,1,0.23479949
2012-06-14 21:34:30,2012-06-14 21:34:30,1,0.25525197
2012-06-15 03:26:30,2012-06-15 03:26:30,1,0.21509703
2012-06-17 09:53:00,2012-06-17 09:53:00,1,0.25179863
2012-10-08 07:31:30,2012-10-08 07:31:30,1,0.29022196
2012-06-10 13:23:30,2012-06-10 13:23:30,1,0.23659611
2012-10-04 13:10:30,2012-10-04 13:10:30,1,0.23461029
2012-06-19 03:42:30,2012-06-19 03:42:30,1,0.2403727
2012-06-14 07:37:00,2012-06-14 07:37:00,1,0.22805177
2012-10-15 17:26:30,2012-10-15 17:26:30,1,0.21816163
2012-10-15 14:14:30,2012-10-15 14:14:30,1,0.21484947
2012-05-04 11:29:00,2012-05-04 11:29:00,1,0.22224939
2012-05-04 18:20:00,2012-05-04 18:20:00,1,0.21988794
2012-10-15 03:33:00,2012-10-15 03:33:00,1,0.2496238
2012-05-05 01:09:00,2012-05-05 01:09:00,1,0.22605877
2012-05-06 10:11:30,2012-05-06 10:11:30,1,0.2257575
2012-10-14 18:43:00,2012-10-14 18:43:00,1,0.2458086
2012-05-07 07:34:30,2012-05-07 07:34:30,1,0.21316245
2012-05-07 10:43:30,2012-05-07 10:43:30,1,0.22539882
2012-05-07 12:49:30,2012-05-07 12:49:30,1,0.22037792
2012-06-19 10:11:30,2012-06-19 10:11:30,1,0.21955533
2012-05-08 11:18:30,2012-05-08 11:18:30,1,0.22230247
2012-05-09 03:05:00,2012-05-09 03:05:00,1,0.27090368
2012-10-14 15:15:30,2012-10-14 15:15:30,1,0.23947951
2012-05-09 08:14:30,2012-05-09 08:14:30,1,0.28466666
2012-05-09 13:24:00,2012-05-09 13:24:00,1,0.22192015
2012-10-14 05:09:00,2012-10-14 05:09:00,1,0.23003949
2012-10-13 10:54:30,2012-10-13 10:54:30,1,0.26657858
2012-05-09 23:00:00,2012-05-09 23:00:00,1,0.25285164
2012-05-10 01:05:00,2012-05-10 01:05:00,1,0.29245576
2012-05-10 06:38:30,2012-05-10 06:38:30,1,0.21417908
2012-05-11 06:22:30,2012-05-11 06:22:30,1,0.23076431
2012-05-08 02:51:00,2012-05-08 02:51:00,1,0.22223645
2012-04-25 05:05:00,2012-04-25 05:05:00,1,0.21267836
2012-04-25 08:04:30,2012-04-25 08:04:30,1,0.2459185
2012-10-19 17:26:30,2012-10-19 17:26:30,1,0.22806974
2012-04-26 06:14:30,2012-04-26 06:14:30,1,0.21185651
2012-04-26 12:57:00,2012-04-26 12:57:00,1,0.22303292
2012-04-26 15:08:30,2012-04-26 15:08:30,1,0.2419413
2012-04-26 19:50:30,2012-04-26 19:50:30,1,0.23624325
2012-04-27 17:55:30,2012-04-27 17:55:30,1,0.22309615
2012-10-19 07:23:00,2012-10-19 07:23:00,1,0.21530473
2012-10-19 05:45:00,2012-10-19 05:45:00,1,0.23337917
2012-10-18 17:50:30,2012-10-18 17:50:30,1,0.22088844
2012-10-16 04:20:00,2012-10-16 04:20:00,1,0.22035286
2012-10-18 05:24:00,2012-10-18 05:24:00,1,0.21596938
2012-04-28 19:47:00,2012-04-28 19:47:00,1,0.22685272
2012-10-18 00:53:00,2012-10-18 00:53:00,1,0.24159627
2012-04-29 13:09:00,2012-04-29 13:09:00,1,0.21261175
2012-04-30 00:44:30,2012-04-30 00:44:30,1,0.24613076
2012-04-30 14:54:30,2012-04-30 14:54:30,1,0.22828072
2012-05-01 04:38:30,2012-05-01 04:38:30,1,0.23333465
2012-05-02 19:39:30,2012-05-02 19:39:30,1,0.21791431
2012-05-03 08:43:00,2012-05-03 08:43:00,1,0.23994724
2012-05-03 15:58:30,2012-05-03 15:58:30,1,0.23669438
2012-05-04 01:18:30,2012-05-04 01:18:30,1,0.24786901
2012-10-18 15:18:30,2012-10-18 15:18:30,1,0.23376535
2012-10-12 00:02:30,2012-10-12 00:02:30,1,0.23856936
2012-05-25 22:22:30,2012-05-25 22:22:30,1,0.21147923
2012-10-11 14:10:30,2012-10-11 14:10:30,1,0.3338938
2012-05-27 05:00:30,2012-05-27 05:00:30,1,0.21553902
2012-05-30 19:49:00,2012-05-30 19:49:00,1,0.24366595
2012-06-01 02:46:30,2012-06-01 02:46:30,1,0.22694863
2012-06-01 13:50:30,2012-06-01 13:50:30,1,0.28856972
2012-06-02 01:23:30,2012-06-02 01:23:30,1,0.2538205
2012-06-03 17:13:00,2012-06-03 17:13:00,1,0.2380052
2012-10-11 13:50:30,2012-10-11 13:50:30,1,0.21827587
2012-06-05 15:53:00,2012-06-05 15:53:00,1,0.24847706
2012-05-12 23:50:30,2012-05-12 23:50:30,1,0.21253677
2012-06-06 22:30:30,2012-06-06 22:30:30,1,0.22117946
2012-06-07 04:22:30,2012-06-07 04:22:30,1,0.24529335
2012-10-10 15:07:00,2012-10-10 15:07:00,1,0.274739
2012-10-10 08:01:30,2012-10-10 08:01:30,1,0.23159738
2012-10-09 13:42:30,2012-10-09 13:42:30,1,0.21543463
2012-06-07 05:18:30,2012-06-07 05:18:30,1,0.21648149
2012-10-08 22:38:30,2012-10-08 22:38:30,1,0.21320976
2012-10-08 21:54:00,2012-10-08 21:54:00,1,0.23881853
2012-06-07 18:51:00,2012-06-07 18:51:00,1,0.2135178
2012-06-08 05:07:30,2012-06-08 05:07:30,1,0.24467376
2012-10-08 19:29:00,2012-10-08 19:29:00,1,0.2284953
2012-06-06 10:58:30,2012-06-06 10:58:30,1,0.21481366
2012-10-13 05:47:00,2012-10-13 05:47:00,1,0.22281167
2012-05-14 04:09:30,2012-05-14 04:09:30,1,0.23090674
2012-05-14 18:49:00,2012-05-14 18:49:00,1,0.2195864
2012-05-15 01:58:30,2012-05-15 01:58:30,1,0.25143543
2012-10-13 01:05:30,2012-10-13 01:05:30,1,0.23335013
2012-05-15 03:24:30,2012-05-15 03:24:30,1,0.22461022
2012-05-16 03:42:30,2012-05-16 03:42:30,1,0.25906792
2012-10-12 09:18:30,2012-10-12 09:18:30,1,0.24264288
2012-05-17 03:06:00,2012-05-17 03:06:00,1,0.22076087
2012-05-17 04:06:30,2012-05-17 04:06:30,1,0.21511856
2012-05-17 09:14:00,2012-05-17 09:14:00,1,0.22536662
2012-05-25 18:20:00,2012-05-25 18:20:00,1,0.23339355
2012-05-19 03:50:30,2012-05-19 03:50:30,1,0.23887675
2012-05-20 06:28:00,2012-05-20 06:28:00,1,0.22306824
2012-05-21 00:22:30,2012-05-21 00:22:30,1,0.22039825
2012-05-21 12:33:00,2012-05-21 12:33:00,1,0.2161834
2012-05-21 21:26:30,2012-05-21 21:26:30,1,0.21778007
2012-05-22 11:37:30,2012-05-22 11:37:30,1,0.23156323
2012-05-22 13:40:00,2012-05-22 13:40:00,1,0.21262415
2012-05-22 18:17:30,2012-05-22 18:17:30,1,0.22175892
2012-05-23 12:19:30,2012-05-23 12:19:30,1,0.27712962
2012-05-23 20:14:30,2012-05-23 20:14:30,1,0.22193196
2012-05-24 01:34:30,2012-05-24 01:34:30,1,0.23119567
2012-05-24 06:02:00,2012-05-24 06:02:00,1,0.22386526
2012-05-17 20:28:00,2012-05-17 20:28:00,1,0.22389038
2012-07-29 15:58:30,2012-07-29 15:58:30,1,0.24446392
2012-07-29 16:06:30,2012-07-29 16:06:30,1,0.22918646
2012-07-29 20:22:30,2012-07-29 20:22:30,1,0.23127641
2012-09-11 02:44:30,2012-09-11 02:44:30,1,0.24730624
2012-07-30 12:38:30,2012-07-30 12:38:30,1,0.22225232
2012-09-10 22:54:30,2012-09-10 22:54:30,1,0.2903872
2012-07-31 08:04:30,2012-07-31 08:04:30,1,0.27291933
2012-09-10 17:41:00,2012-09-10 17:41:00,1,0.22176999
2012-07-31 19:05:00,2012-07-31 19:05:00,1,0.21631934
2012-08-01 22:18:00,2012-08-01 22:18:00,1,0.2521718
2012-08-03 06:45:00,2012-08-03 06:45:00,1,0.21342017
2012-09-27 00:17:30,2012-09-27 00:17:30,1,0.2647372
2012-08-03 16:13:00,2012-08-03 16:13:00,1,0.26851487
2012-08-03 23:50:30,2012-08-03 23:50:30,1,0.2690718
2012-08-04 01:47:00,2012-08-04 01:47:00,1,0.23040034
2012-09-10 17:26:30,2012-09-10 17:26:30,1,0.2419533
2012-08-05 03:31:30,2012-08-05 03:31:30,1,0.23603725
2012-09-10 14:46:30,2012-09-10 14:46:30,1,0.33860502
2012-08-05 16:01:00,2012-08-05 16:01:00,1,0.27016982
2012-09-09 22:49:30,2012-09-09 22:49:30,1,0.21384563
2012-08-07 15:00:30,2012-08-07 15:00:30,1,0.21578364
2012-08-07 17:53:00,2012-08-07 17:53:00,1,0.23798597
2012-09-09 11:50:30,2012-09-09 11:50:30,1,0.22546482
2012-08-03 13:08:30,2012-08-03 13:08:30,1,0.2263061
2012-07-18 16:50:30,2012-07-18 16:50:30,1,0.25670534
2012-07-19 02:25:00,2012-07-19 02:25:00,1,0.30516994
2012-09-14 01:08:30,2012-09-14 01:08:30,1,0.2783421
2012-09-13 17:05:00,2012-09-13 17:05:00,1,0.23984039
2012-09-13 14:22:30,2012-09-13 14:22:30,1,0.24135175
2012-09-13 09:53:00,2012-09-13 09:53:00,1,0.2133745
2012-07-19 11:18:30,2012-07-19 11:18:30,1,0.21576266
2012-09-12 00:04:30,2012-09-12 00:04:30,1,0.28236842
2012-07-20 22:52:00,2012-07-20 22:52:00,1,0.25377357
2012-07-21 06:57:00,2012-07-21 06:57:00,1,0.2224342
2012-07-21 10:17:00,2012-07-21 10:17:00,1,0.2246141
2012-07-28 14:38:30,2012-07-28 14:38:30,1,0.23813945
2012-07-24 00:50:00,2012-07-24 00:50:00,1,0.23589784
2012-09-11 12:18:30,2012-09-11 12:18:30,1,0.31451172
2012-07-25 00:50:30,2012-07-25 00:50:30,1,0.30844015
2012-09-11 09:05:00,2012-09-11 09:05:00,1,0.26852822
2012-07-25 18:33:30,2012-07-25 18:33:30,1,0.2422624
2012-07-26 13:18:30,2012-07-26 13:18:30,1,0.21732621
2012-07-26 15:58:30,2012-07-26 15:58:30,1,0.21643579
2012-07-27 05:26:30,2012-07-27 05:26:30,1,0.2260883
2012-07-28 04:10:00,2012-07-28 04:10:00,1,0.23260403
2012-09-11 08:49:00,2012-09-11 08:49:00,1,0.26020452
2012-09-11 03:37:00,2012-09-11 03:37:00,1,0.21775547
2012-07-23 13:49:00,2012-07-23 13:49:00,1,0.21644145
2012-08-24 21:50:30,2012-08-24 21:50:30,1,0.24879858
2012-09-08 02:17:30,2012-09-08 02:17:30,1,0.21830027
2012-08-26 09:21:30,2012-08-26 09:21:30,1,0.21555258
2012-08-26 15:25:30,2012-08-26 15:25:30,1,0.22025566
2012-08-26 19:24:00,2012-08-26 19:24:00,1,0.24232604
2012-08-27 07:55:30,2012-08-27 07:55:30,1,0.2233174
2012-09-07 23:47:30,2012-09-07 23:47:30,1,0.21395764
2012-09-07 13:55:30,2012-09-07 13:55:30,1,0.23301265
2012-08-29 05:13:00,2012-08-29 05:13:00,1,0.22235796
2012-09-07 04:14:30,2012-09-07 04:14:30,1,0.27937868
2012-09-06 20:27:00,2012-09-06 20:27:00,1,0.21523498
2012-08-08 08:26:30,2012-08-08 08:26:30,1,0.22228017
2012-09-06 15:02:30,2012-09-06 15:02:30,1,0.2147463
2012-08-30 15:10:30,2012-08-30 15:10:30,1,0.22140463
2012-09-01 00:22:30,2012-09-01 00:22:30,1,0.22087261
2012-09-06 04:25:00,2012-09-06 04:25:00,1,0.33725983
2012-09-01 04:46:30,2012-09-01 04:46:30,1,0.22053932
2012-09-04 04:58:30,2012-09-04 04:58:30,1,0.271326
2012-09-04 00:25:00,2012-09-04 00:25:00,1,0.22177805
2012-09-01 08:46:30,2012-09-01 08:46:30,1,0.23027281
2012-09-04 00:09:00,2012-09-04 00:09:00,1,0.24196374
2012-09-02 19:09:00,2012-09-02 19:09:00,1,0.22845988
2012-09-03 10:49:00,2012-09-03 10:49:00,1,0.2587858
2012-08-29 20:26:00,2012-08-29 20:26:00,1,0.21693993
2012-08-08 12:49:00,2012-08-08 12:49:00,1,0.21428819
2012-08-09 21:53:00,2012-08-09 21:53:00,1,0.22307567
2012-08-10 00:10:30,2012-08-10 00:10:30,1,0.26414773
2012-08-10 11:32:30,2012-08-10 11:32:30,1,0.22357067
2012-08-11 01:07:00,2012-08-11 01:07:00,1,0.27151364
2012-08-11 09:02:30,2012-08-11 09:02:30,1,0.2730504
2012-09-08 21:42:30,2012-09-08 21:42:30,1,0.21375741
2012-08-12 10:17:00,2012-08-12 10:17:00,1,0.2354575
2012-08-12 14:30:30,2012-08-12 14:30:30,1,0.33380425
2012-08-13 07:30:00,2012-08-13 07:30:00,1,0.2266959
2012-08-13 11:37:00,2012-08-13 11:37:00,1,0.21949841
2012-08-24 14:03:30,2012-08-24 14:03:30,1,0.2298304
2012-09-08 09:45:00,2012-09-08 09:45:00,1,0.24426503
2012-09-08 05:31:30,2012-09-08 05:31:30,1,0.21822698
2012-08-15 07:13:00,2012-08-15 07:13:00,1,0.2488093
2012-09-08 03:21:00,2012-09-08 03:21:00,1,0.22297403
2012-08-16 04:25:00,2012-08-16 04:25:00,1,0.23766653
2012-08-17 20:06:30,2012-08-17 20:06:30,1,0.21774262
2012-08-18 05:34:30,2012-08-18 05:34:30,1,0.25694746
2012-08-22 14:41:30,2012-08-22 14:41:30,1,0.2404144
2012-08-22 20:14:30,2012-08-22 20:14:30,1,0.22346374
2012-08-24 03:42:30,2012-08-24 03:42:30,1,0.21895565
2012-08-24 06:44:30,2012-08-24 06:44:30,1,0.22925249
2012-09-08 17:26:30,2012-09-08 17:26:30,1,0.23535344
2012-09-28 06:35:00,2012-09-28 06:35:00,1,0.25751865
2012-07-03 19:34:30,2012-07-03 19:34:30,1,0.24079473
2012-09-27 21:13:00,2012-09-27 21:13:00,1,0.22590539
2012-09-27 15:42:30,2012-09-27 15:42:30,1,0.21530327
2012-07-04 19:34:00,2012-07-04 19:34:00,1,0.21587338
2012-07-04 20:14:30,2012-07-04 20:14:30,1,0.23158814
2012-07-05 03:16:30,2012-07-05 03:16:30,1,0.22464631
2012-07-05 04:09:00,2012-07-05 04:09:00,1,0.23436767
2012-07-05 09:53:00,2012-07-05 09:53:00,1,0.2376084
2012-07-05 13:02:30,2012-07-05 13:02:30,1,0.21308257
2012-09-26 12:22:30,2012-09-26 12:22:30,1,0.27020875
2012-07-18 05:26:30,2012-07-18 05:26:30,1,0.22078249
2012-07-05 23:48:30,2012-07-05 23:48:30,1,0.21212067
2012-07-06 02:09:00,2012-07-06 02:09:00,1,0.21977292
2012-09-26 08:30:30,2012-09-26 08:30:30,1,0.22778438
2012-07-06 22:38:30,2012-07-06 22:38:30,1,0.21902215
2012-07-06 22:50:00,2012-07-06 22:50:00,1,0.2140265
2012-07-07 09:24:30,2012-07-07 09:24:30,1,0.21521072
2012-07-07 22:18:00,2012-07-07 22:18:00,1,0.2115478
2012-09-25 02:53:30,2012-09-25 02:53:30,1,0.24881358
2012-09-24 22:01:30,2012-09-24 22:01:30,1,0.25272354
2012-07-07 23:42:30,2012-07-07 23:42:30,1,0.2229385
2012-07-08 00:36:00,2012-07-08 00:36:00,1,0.24479274
2012-07-05 13:26:30,2012-07-05 13:26:30,1,0.21989216
2012-10-02 06:42:30,2012-10-02 06:42:30,1,0.23730259
2012-06-19 12:14:30,2012-06-19 12:14:30,1,0.2278095
2012-06-19 15:47:30,2012-06-19 15:47:30,1,0.25449714
2012-06-20 00:30:30,2012-06-20 00:30:30,1,0.24969442
2012-06-20 00:57:00,2012-06-20 00:57:00,1,0.23399858
2012-06-20 05:42:30,2012-06-20 05:42:30,1,0.22062837
2012-06-20 10:26:30,2012-06-20 10:26:30,1,0.277015
2012-06-20 22:34:00,2012-06-20 22:34:00,1,1.6324594
2012-10-01 11:39:30,2012-10-01 11:39:30,1,0.2244212
2012-10-01 10:35:30,2012-10-01 10:35:30,1,0.22604755
2012-07-02 00:51:30,2012-07-02 00:51:30,1,0.2128839
2012-09-29 03:33:00,2012-09-29 03:33:00,1,0.22601429
2012-07-02 04:57:00,2012-07-02 04:57:00,1,0.21690027
2012-07-02 05:13:00,2012-07-02 05:13:00,1,0.22296941
2012-09-30 19:32:00,2012-09-30 19:32:00,1,0.33278742
2012-09-30 12:37:00,2012-09-30 12:37:00,1,0.2628796
2012-09-30 02:44:30,2012-09-30 02:44:30,1,0.2836357
2012-07-02 06:02:30,2012-07-02 06:02:30,1,0.2951499
2012-07-02 14:26:30,2012-07-02 14:26:30,1,0.21815564
2012-09-29 09:31:30,2012-09-29 09:31:30,1,0.2167778
2012-07-02 14:28:00,2012-07-02 14:28:00,1,0.21645579
2012-09-29 08:57:30,2012-09-29 08:57:30,1,0.21600305
2012-07-02 15:10:30,2012-07-02 15:10:30,1,0.22115205
2012-09-30 23:21:00,2012-09-30 23:21:00,1,0.21218781
2012-07-11 11:53:00,2012-07-11 11:53:00,1,0.2483249
2012-07-11 19:48:30,2012-07-11 19:48:30,1,0.22475594
2012-07-11 22:20:00,2012-07-11 22:20:00,1,0.22143906
2012-07-11 23:21:00,2012-07-11 23:21:00,1,0.21315655
2012-07-12 08:26:00,2012-07-12 08:26:00,1,0.22740577
2012-07-12 13:21:30,2012-07-12 13:21:30,1,0.2179513
2012-07-13 00:30:30,2012-07-13 00:30:30,1,0.21150482
2012-07-13 04:14:30,2012-07-13 04:14:30,1,0.23261239
2012-07-13 05:07:00,2012-07-13 05:07:00,1,0.22126491
2012-09-15 17:06:30,2012-09-15 17:06:30,1,0.21154
2012-09-15 14:52:30,2012-09-15 14:52:30,1,0.25458366
2012-07-08 03:16:30,2012-07-08 03:16:30,1,0.27300155
2012-09-15 12:25:00,2012-09-15 12:25:00,1,0.21389334
2012-09-15 08:30:30,2012-09-15 08:30:30,1,0.21936218
2012-09-15 05:15:30,2012-09-15 05:15:30,1,0.21714683
2012-07-16 06:59:30,2012-07-16 06:59:30,1,0.22300276
2012-07-16 20:59:30,2012-07-16 20:59:30,1,0.2131112
2012-07-17 02:52:30,2012-07-17 02:52:30,1,0.21595995
2012-07-17 10:06:30,2012-07-17 10:06:30,1,0.214927
2012-09-15 00:45:00,2012-09-15 00:45:00,1,0.21503739
2012-07-18 03:47:30,2012-07-18 03:47:30,1,0.23168908
2012-09-14 06:36:00,2012-09-14 06:36:00,1,0.22235268
2012-09-14 04:41:30,2012-09-14 04:41:30,1,0.21591593
2012-07-14 04:01:00,2012-07-14 04:01:00,1,0.24757855
2012-09-24 01:45:00,2012-09-24 01:45:00,1,0.23704885
2012-09-24 00:03:00,2012-09-24 00:03:00,1,0.22788914
2012-09-23 12:09:00,2012-09-23 12:09:00,1,0.23634438
2012-09-23 05:30:30,2012-09-23 05:30:30,1,0.24134794
2012-07-08 03:29:00,2012-07-08 03:29:00,1,0.23959544
2012-07-08 05:50:30,2012-07-08 05:50:30,1,0.23580308
2012-07-08 19:26:30,2012-07-08 19:26:30,1,0.31477475
2012-07-09 09:48:30,2012-07-09 09:48:30,1,0.24350977
2012-09-23 00:34:30,2012-09-23 00:34:30,1,0.23282363
2012-09-22 16:28:00,2012-09-22 16:28:00,1,0.21353982
2012-09-22 02:46:30,2012-09-22 02:46:30,1,0.23553053
2012-07-11 04:54:30,2012-07-11 04:54:30,1,0.23952527
2012-09-22 01:37:00,2012-09-22 01:37:00,1,0.2429961
2012-09-21 18:36:30,2012-09-21 18:36:30,1,0.22426048
2012-07-10 01:21:00,2012-07-10 01:21:00,1,0.22068155
2012-07-10 05:32:30,2012-07-10 05:32:30,1,0.23400368
2012-09-16 13:57:00,2012-09-16 13:57:00,1,0.21839666
2012-07-11 01:39:30,2012-07-11 01:39:30,1,0.22672488
2012-07-11 03:50:30,2012-07-11 03:50:30,1,0.21986796
2012-09-16 12:33:00,2012-09-16 12:33:00,1,0.22495887
2012-07-11 04:51:30,2012-07-11 04:51:30,1,0.22113542
2012-09-16 07:37:30,2012-09-16 07:37:30,1,0.22986272
2012-09-16 03:37:00,2012-09-16 03:37:00,1,0.23682646
2012-07-09 17:18:30,2012-07-09 17:18:30,1,0.26230732
2011-08-24 05:31:30,2011-08-24 05:31:30,1,0.23088019
2011-08-25 07:58:30,2011-08-25 07:58:30,1,0.22389753
2011-08-26 05:29:30,2011-08-26 05:29:30,1,0.22186016
2011-08-26 11:02:30,2011-08-26 11:02:30,1,0.24273218
2011-08-26 15:08:00,2011-08-26 15:08:00,1,0.23148657
2011-08-27 19:02:30,2011-08-27 19:02:30,1,0.21336988
2011-08-29 10:38:30,2011-08-29 10:38:30,1,0.21317121
2011-08-29 14:12:00,2011-08-29 14:12:00,1,0.21249796
2011-08-29 16:51:00,2011-08-29 16:51:00,1,0.26324606
2011-08-29 20:51:30,2011-08-29 20:51:30,1,0.2222162
2011-08-30 03:47:30,2011-08-30 03:47:30,1,0.2140007
2011-08-30 03:49:30,2011-08-30 03:49:30,1,0.23256801
2011-08-30 18:57:00,2011-08-30 18:57:00,1,0.22264375
2011-08-31 17:55:30,2011-08-31 17:55:30,1,0.21279731
2012-10-19 14:01:00,2012-10-19 14:01:00,1,0.21927889
2011-09-01 10:09:30,2011-09-01 10:09:30,1,0.28557923
2011-09-01 13:29:00,2011-09-01 13:29:00,1,0.27609703
2011-09-01 16:19:30,2011-09-01 16:19:30,1,0.2371385
2011-09-01 18:14:30,2011-09-01 18:14:30,1,0.25739613
2011-09-01 22:33:00,2011-09-01 22:33:00,1,0.21830039
2011-09-02 05:50:30,2011-09-02 05:50:30,1,0.28295675
2011-09-02 10:46:30,2011-09-02 10:46:30,1,0.2746885
2011-09-02 16:30:30,2011-09-02 16:30:30,1,0.2555254
2011-09-02 19:05:30,2011-09-02 19:05:30,1,0.21160136
2011-09-03 01:58:30,2011-09-03 01:58:30,1,0.23097566
2011-09-03 17:50:30,2011-09-03 17:50:30,1,0.30438158
2011-09-04 04:22:30,2011-09-04 04:22:30,1,0.2982827
2011-09-04 13:18:30,2011-09-04 13:18:30,1,0.21885416
2011-09-04 13:21:00,2011-09-04 13:21:00,1,0.22914732
2011-09-04 20:12:30,2011-09-04 20:12:30,1,0.21614048
2011-09-01 02:44:30,2011-09-01 02:44:30,1,0.23322864
2011-08-11 20:33:00,2011-08-11 20:33:00,1,0.22119813
2011-08-11 22:22:00,2011-08-11 22:22:00,1,0.2294087
2011-08-12 10:03:30,2011-08-12 10:03:30,1,0.22917993
2011-08-12 19:45:00,2011-08-12 19:45:00,1,0.21811466
2011-08-12 19:53:00,2011-08-12 19:53:00,1,0.40472716
2011-08-12 21:07:00,2011-08-12 21:07:00,1,0.21751033
2011-08-14 09:39:30,2011-08-14 09:39:30,1,0.21203642
2011-08-15 10:04:30,2011-08-15 10:04:30,1,0.24396917
2011-08-16 07:26:30,2011-08-16 07:26:30,1,0.22560933
2011-08-17 11:47:00,2011-08-17 11:47:00,1,0.21535991
2011-08-17 14:25:00,2011-08-17 14:25:00,1,0.22428887
2011-08-17 17:00:00,2011-08-17 17:00:00,1,0.22232129
2011-08-17 18:20:30,2011-08-17 18:20:30,1,0.25773105
2011-08-17 20:06:30,2011-08-17 20:06:30,1,0.21587633
2011-08-23 21:21:00,2011-08-23 21:21:00,1,0.21353465
2011-08-19 00:38:30,2011-08-19 00:38:30,1,0.22343782
2011-08-20 13:21:00,2011-08-20 13:21:00,1,0.23676042
2011-08-20 21:18:30,2011-08-20 21:18:30,1,0.21479188
2011-08-20 23:42:30,2011-08-20 23:42:30,1,0.21821725
2011-08-21 00:42:00,2011-08-21 00:42:00,1,0.21261618
2011-08-21 07:47:30,2011-08-21 07:47:30,1,0.22811233
2011-08-21 07:58:30,2011-08-21 07:58:30,1,0.2251593
2011-08-21 16:13:00,2011-08-21 16:13:00,1,0.25171316
2011-08-21 22:45:00,2011-08-21 22:45:00,1,0.23710361
2011-08-22 19:05:00,2011-08-22 19:05:00,1,0.22420286
2011-08-23 10:25:30,2011-08-23 10:25:30,1,0.25166044
2011-08-23 11:34:30,2011-08-23 11:34:30,1,0.23377228
2011-08-23 12:59:30,2011-08-23 12:59:30,1,0.25703043
2011-08-23 14:09:30,2011-08-23 14:09:30,1,0.21482094
2011-08-23 18:11:30,2011-08-23 18:11:30,1,0.22144975
2011-08-17 20:18:00,2011-08-17 20:18:00,1,0.28461438
2011-09-25 07:02:30,2011-09-25 07:02:30,1,0.2823487
2011-09-25 21:29:00,2011-09-25 21:29:00,1,0.21719812
2011-09-25 23:10:30,2011-09-25 23:10:30,1,0.25092742
2011-09-26 00:21:00,2011-09-26 00:21:00,1,0.2200284
2011-09-27 07:13:30,2011-09-27 07:13:30,1,0.21408854
2011-09-27 10:51:30,2011-09-27 10:51:30,1,0.21455343
2011-09-27 16:52:00,2011-09-27 16:52:00,1,0.21576826
2011-09-28 03:26:00,2011-09-28 03:26:00,1,0.23252773
2011-09-28 16:57:00,2011-09-28 16:57:00,1,0.22399741
2011-09-29 01:10:30,2011-09-29 01:10:30,1,0.21808088
2011-09-30 22:36:30,2011-09-30 22:36:30,1,0.22286478
2011-10-01 04:46:30,2011-10-01 04:46:30,1,0.21953954
2011-10-01 09:40:00,2011-10-01 09:40:00,1,0.21740095
2011-10-01 21:10:30,2011-10-01 21:10:30,1,0.21254188
2011-09-05 20:46:30,2011-09-05 20:46:30,1,0.23074532
2011-10-03 20:33:00,2011-10-03 20:33:00,1,0.2219551
2011-10-03 21:37:00,2011-10-03 21:37:00,1,0.21286862
2011-10-05 16:10:00,2011-10-05 16:10:00,1,0.21165654
2011-10-06 13:50:30,2011-10-06 13:50:30,1,0.27577177
2011-10-06 17:48:30,2011-10-06 17:48:30,1,0.26177725
2011-10-07 18:59:30,2011-10-07 18:59:30,1,0.21925232
2011-10-10 08:52:00,2011-10-10 08:52:00,1,0.21769208
2011-10-11 01:32:30,2011-10-11 01:32:30,1,0.21639101
2011-10-11 04:26:30,2011-10-11 04:26:30,1,0.24485885
2011-10-11 22:17:00,2011-10-11 22:17:00,1,0.21221136
2011-10-11 23:13:00,2011-10-11 23:13:00,1,0.22852291
2011-10-12 09:22:00,2011-10-12 09:22:00,1,0.24221574
2011-10-13 13:31:00,2011-10-13 13:31:00,1,0.23048158
2011-10-14 04:01:00,2011-10-14 04:01:00,1,0.2744841
2011-10-15 13:21:00,2011-10-15 13:21:00,1,0.21522066
2011-10-03 09:50:30,2011-10-03 09:50:30,1,0.24138862
2011-09-06 14:52:30,2011-09-06 14:52:30,1,0.2140912
2011-09-06 22:51:30,2011-09-06 22:51:30,1,0.22563031
2011-09-07 11:47:00,2011-09-07 11:47:00,1,0.21699433
2011-09-07 14:25:00,2011-09-07 14:25:00,1,0.26892436
2011-09-07 22:33:00,2011-09-07 22:33:00,1,0.21819371
2011-09-08 14:37:00,2011-09-08 14:37:00,1,0.22893274
2011-09-08 23:00:30,2011-09-08 23:00:30,1,0.21586917
2011-09-09 06:25:00,2011-09-09 06:25:00,1,0.22329004
2011-09-09 18:58:00,2011-09-09 18:58:00,1,0.24573846
2011-09-10 15:18:30,2011-09-10 15:18:30,1,0.22366966
2011-09-10 17:07:30,2011-09-10 17:07:30,1,0.24244301
2011-09-11 13:29:30,2011-09-11 13:29:30,1,0.2303984
2011-09-12 17:26:30,2011-09-12 17:26:30,1,0.2709833
2011-09-12 22:57:30,2011-09-12 22:57:30,1,0.21142091
